STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Country,INDICATOR,Indicator,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME_PERIOD,Time,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,22.169,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,21.322,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,20.349,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,20.17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,19.434,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,18.616,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,17.636,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,18.546,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,18.091,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,HUN,Hungary,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2022,,17.194,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,13.291,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,13.743,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,14.275,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,14.602,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,14.452,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,14.758,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,14.552,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,14.108,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,14.17,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,14.423,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,14.462,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,14.482,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,15.808,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,16.732,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,16.492,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,15.618,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,14.977,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,15.825,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,16.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,18.491,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,17.732,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,18.146,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,17.794,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,17.325,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,17.512,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,16.648,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,16.491,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,17.496,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,17.779,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,18.691,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,23.013,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,22.312,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISL,Iceland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2022,,20.778,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1980,,15.674,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1981,,15.784,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1982,,16.575,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1983,,16.695,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1984,,16.161,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1985,,20.392,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1986,,20.541,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1987,,19.816,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,18.601,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,17.14,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,16.858,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,17.762,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,18.526,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,18.497,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,18.099,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,17.563,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,16.591,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,15.508,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,14.542,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,13.682,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,13.136,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,13.948,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,14.858,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,15.422,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,15.741,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,15.834,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,15.841,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,16.746,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,19.955,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,23.853,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,24.134,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,23.294,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,23.048,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,21.812,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,20.092,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,15.196,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,15.13,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,14.181,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,13.519,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,12.868,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,15.694,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,14.178,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,IRL,Ireland,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2022,,12.779,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,16.037,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,16.519,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,16.518,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,16.309,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,16.276,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,16.045,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2001,,17.28,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2002,,17.167,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2003,,16.668,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2004,,15.657,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2005,,15.219,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2006,,14.824,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2007,,14.357,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2008,,14.591,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2009,,15.129,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2010,,15.257,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2011,,15.005,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2012,,15.23,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2013,,15.29,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2014,,15.292,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2015,,15.3,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2016,,15.303,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2017,,15.929,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2018,,15.962,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2019,,16.128,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2020,,20.061,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ISR,Israel,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2021,,18.343,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1980,,17.322,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1981,,18.666,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1982,,19.129,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1983,,20.15,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1984,,19.725,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1985,,20.047,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1986,,20.046,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1987,,20.264,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1988,,20.123,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1989,,20.285,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1990,,20.635,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1991,,21.007,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1992,,21.733,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1993,,21.999,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1994,,21.981,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1995,,21.056,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1996,,21.466,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1997,,22.152,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1998,,22.297,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,1999,,22.72,,A,,,,,,,
DATAFLOW,OECD:DF_DP_LIVE(1.0),OECD Data Archive,I,ITA,Italy,SOCEXP,Social spending,PUB,Public,PC_GDP,% of GDP,A,Annual,2000,,22.609,,A,,,,,,,
